Cell_ID,Latitude,Longitude,Dominant_NUTS2,Dominant_NUTS0,Nuts0_ID,Nuts2_ID,IdClimateRoger,ClimateDescription,IdClimateAggregated,AggregatedClimateDescription
402,51.25,4.25,BE23,BE,2,12,4,Atlantic,4,Atlantic
403,50.75,4.083,BE24,BE,2,13,4,Atlantic,4,Atlantic
404,50.75,4.25,BE24,BE,2,13,4,Atlantic,4,Atlantic
405,50.75,5.083,BE24,BE,2,13,4,Atlantic,4,Atlantic
406,50.917,4.25,BE24,BE,2,13,4,Atlantic,4,Atlantic
407,50.917,4.417,BE24,BE,2,13,4,Atlantic,4,Atlantic
408,50.917,4.583,BE24,BE,2,13,4,Atlantic,4,Atlantic
409,50.917,4.75,BE24,BE,2,13,4,Atlantic,4,Atlantic
410,50.917,4.917,BE24,BE,2,13,4,Atlantic,4,Atlantic
411,50.917,5.083,BE24,BE,2,13,4,Atlantic,4,Atlantic
412,50.75,2.917,BE25,BE,2,14,4,Atlantic,4,Atlantic
413,50.75,3.25,BE25,BE,2,14,4,Atlantic,4,Atlantic
414,50.75,3.417,BE25,BE,2,14,4,Atlantic,4,Atlantic
415,50.917,2.75,BE25,BE,2,14,4,Atlantic,4,Atlantic
416,50.917,2.917,BE25,BE,2,14,4,Atlantic,4,Atlantic
417,50.917,3.083,BE25,BE,2,14,4,Atlantic,4,Atlantic
418,50.917,3.25,BE25,BE,2,14,4,Atlantic,4,Atlantic
419,50.917,3.417,BE25,BE,2,14,4,Atlantic,4,Atlantic
420,51.083,2.583,BE25,BE,2,14,4,Atlantic,4,Atlantic
421,51.083,2.75,BE25,BE,2,14,4,Atlantic,4,Atlantic
422,51.083,2.917,BE25,BE,2,14,4,Atlantic,4,Atlantic
423,51.083,3.083,BE25,BE,2,14,4,Atlantic,4,Atlantic
424,51.083,3.25,BE25,BE,2,14,4,Atlantic,4,Atlantic
425,51.25,2.917,BE25,BE,2,14,4,Atlantic,4,Atlantic
426,51.25,3.083,BE25,BE,2,14,4,Atlantic,4,Atlantic
427,51.25,3.25,BE25,BE,2,14,4,Atlantic,4,Atlantic
428,50.583,4.417,BE31,BE,2,15,4,Atlantic,4,Atlantic
429,50.583,4.583,BE31,BE,2,15,4,Atlantic,4,Atlantic
430,50.75,4.417,BE31,BE,2,15,4,Atlantic,4,Atlantic
431,50.75,4.583,BE31,BE,2,15,4,Atlantic,4,Atlantic
432,50.75,4.75,BE31,BE,2,15,4,Atlantic,4,Atlantic
433,50.75,4.917,BE31,BE,2,15,4,Atlantic,4,Atlantic
434,50.083,4.25,BE32,BE,2,16,7,Continental,7,Continental
435,50.25,4.25,BE32,BE,2,16,4,Atlantic,4,Atlantic
436,50.417,3.75,BE32,BE,2,16,4,Atlantic,4,Atlantic
437,50.417,3.917,BE32,BE,2,16,4,Atlantic,4,Atlantic
438,50.417,4.083,BE32,BE,2,16,4,Atlantic,4,Atlantic
439,50.417,4.25,BE32,BE,2,16,4,Atlantic,4,Atlantic
440,50.417,4.417,BE32,BE,2,16,4,Atlantic,4,Atlantic
441,50.417,4.583,BE32,BE,2,16,4,Atlantic,4,Atlantic
442,50.583,3.417,BE32,BE,2,16,4,Atlantic,4,Atlantic
443,50.583,3.583,BE32,BE,2,16,4,Atlantic,4,Atlantic
444,50.583,3.75,BE32,BE,2,16,4,Atlantic,4,Atlantic
445,50.583,3.917,BE32,BE,2,16,4,Atlantic,4,Atlantic
446,50.583,4.083,BE32,BE,2,16,4,Atlantic,4,Atlantic
447,50.583,4.25,BE32,BE,2,16,4,Atlantic,4,Atlantic
448,50.75,3.75,BE32,BE,2,16,4,Atlantic,4,Atlantic
449,50.25,6.083,BE33,BE,2,17,7,Continental,7,Continental
450,50.417,5.417,BE33,BE,2,17,7,Continental,7,Continental
451,50.417,5.583,BE33,BE,2,17,7,Continental,7,Continental
452,50.417,5.75,BE33,BE,2,17,7,Continental,7,Continental
453,50.417,5.917,BE33,BE,2,17,7,Continental,7,Continental
454,50.417,6.083,BE33,BE,2,17,7,Continental,7,Continental
455,50.417,6.25,BE33,BE,2,17,7,Continental,7,Continental
456,50.583,5.083,BE33,BE,2,17,4,Atlantic,4,Atlantic
457,50.583,5.25,BE33,BE,2,17,7,Continental,7,Continental
458,50.583,5.417,BE33,BE,2,17,7,Continental,7,Continental
459,50.583,5.583,BE33,BE,2,17,7,Continental,7,Continental
460,50.583,5.75,BE33,BE,2,17,7,Continental,7,Continental
461,50.583,5.917,BE33,BE,2,17,7,Continental,7,Continental
462,50.583,6.083,BE33,BE,2,17,7,Continental,7,Continental
463,50.75,5.583,BE33,BE,2,17,4,Atlantic,4,Atlantic
464,50.75,5.75,BE33,BE,2,17,7,Continental,7,Continental
465,50.75,5.917,BE33,BE,2,17,7,Continental,7,Continental
466,49.583,5.417,BE34,BE,2,18,7,Continental,7,Continental
467,49.583,5.583,BE34,BE,2,18,7,Continental,7,Continental
468,49.583,5.75,BE34,BE,2,18,7,Continental,7,Continental
469,49.75,5.25,BE34,BE,2,18,7,Continental,7,Continental
470,49.75,5.417,BE34,BE,2,18,7,Continental,7,Continental
471,49.75,5.583,BE34,BE,2,18,7,Continental,7,Continental
472,49.75,5.75,BE34,BE,2,18,7,Continental,7,Continental
473,49.917,5.083,BE34,BE,2,18,7,Continental,7,Continental
474,49.917,5.25,BE34,BE,2,18,7,Continental,7,Continental
475,49.917,5.417,BE34,BE,2,18,7,Continental,7,Continental
476,49.917,5.583,BE34,BE,2,18,7,Continental,7,Continental
477,49.917,5.75,BE34,BE,2,18,7,Continental,7,Continental
478,50.083,5.25,BE34,BE,2,18,7,Continental,7,Continental
479,50.083,5.417,BE34,BE,2,18,7,Continental,7,Continental
480,50.083,5.583,BE34,BE,2,18,7,Continental,7,Continental
481,50.083,5.75,BE34,BE,2,18,7,Continental,7,Continental
482,50.25,5.417,BE34,BE,2,18,7,Continental,7,Continental
483,50.25,5.583,BE34,BE,2,18,7,Continental,7,Continental
484,50.25,5.75,BE34,BE,2,18,7,Continental,7,Continental
485,50.25,5.917,BE34,BE,2,18,7,Continental,7,Continental
486,49.917,4.917,BE35,BE,2,19,7,Continental,7,Continental
487,50.083,4.417,BE35,BE,2,19,7,Continental,7,Continental
488,50.083,4.583,BE35,BE,2,19,7,Continental,7,Continental
489,50.083,4.917,BE35,BE,2,19,7,Continental,7,Continental
490,50.083,5.083,BE35,BE,2,19,7,Continental,7,Continental
491,50.25,4.417,BE35,BE,2,19,4,Atlantic,4,Atlantic
492,50.25,4.583,BE35,BE,2,19,7,Continental,7,Continental
493,50.25,4.75,BE35,BE,2,19,7,Continental,7,Continental
494,50.25,4.917,BE35,BE,2,19,7,Continental,7,Continental
495,50.25,5.083,BE35,BE,2,19,7,Continental,7,Continental
496,50.25,5.25,BE35,BE,2,19,7,Continental,7,Continental
497,50.417,4.75,BE35,BE,2,19,7,Continental,7,Continental
498,50.417,4.917,BE35,BE,2,19,7,Continental,7,Continental
499,50.417,5.083,BE35,BE,2,19,7,Continental,7,Continental
500,50.417,5.25,BE35,BE,2,19,7,Continental,7,Continental
501,50.583,4.75,BE35,BE,2,19,4,Atlantic,4,Atlantic
502,50.583,4.917,BE35,BE,2,19,4,Atlantic,4,Atlantic
503,43.083,23.583,BG11,BG,3,20,7,Continental,7,Continental
504,43.083,23.75,BG11,BG,3,20,1,Alpine,1,Alpine
505,43.083,23.917,BG11,BG,3,20,1,Alpine,1,Alpine
506,43.25,22.75,BG11,BG,3,20,7,Continental,7,Continental
507,43.25,22.917,BG11,BG,3,20,7,Continental,7,Continental
508,43.25,23.083,BG11,BG,3,20,7,Continental,7,Continental
509,43.25,23.25,BG11,BG,3,20,7,Continental,7,Continental
510,43.25,23.417,BG11,BG,3,20,1,Alpine,1,Alpine
511,43.25,23.583,BG11,BG,3,20,1,Alpine,1,Alpine
512,43.25,23.75,BG11,BG,3,20,1,Alpine,1,Alpine
513,43.25,23.917,BG11,BG,3,20,1,Alpine,1,Alpine
514,43.417,22.583,BG11,BG,3,20,7,Continental,7,Continental
515,43.417,22.75,BG11,BG,3,20,7,Continental,7,Continental
516,43.417,22.917,BG11,BG,3,20,7,Continental,7,Continental
517,43.417,23.083,BG11,BG,3,20,7,Continental,7,Continental
518,43.417,23.25,BG11,BG,3,20,7,Continental,7,Continental
519,43.417,23.417,BG11,BG,3,20,7,Continental,7,Continental
520,43.417,23.583,BG11,BG,3,20,7,Continental,7,Continental
521,43.417,23.75,BG11,BG,3,20,7,Continental,7,Continental
522,43.417,23.917,BG11,BG,3,20,7,Continental,7,Continental
523,43.417,24.083,BG11,BG,3,20,7,Continental,7,Continental
524,43.583,22.417,BG11,BG,3,20,7,Continental,7,Continental
525,43.583,22.583,BG11,BG,3,20,7,Continental,7,Continental
526,43.583,22.75,BG11,BG,3,20,7,Continental,7,Continental
527,43.583,22.917,BG11,BG,3,20,7,Continental,7,Continental
528,43.583,23.083,BG11,BG,3,20,7,Continental,7,Continental
529,43.583,23.25,BG11,BG,3,20,7,Continental,7,Continental
530,43.583,23.417,BG11,BG,3,20,7,Continental,7,Continental
531,43.583,23.583,BG11,BG,3,20,7,Continental,7,Continental
532,43.583,23.75,BG11,BG,3,20,7,Continental,7,Continental
533,43.583,23.917,BG11,BG,3,20,7,Continental,7,Continental
534,43.583,24.083,BG11,BG,3,20,7,Continental,7,Continental
535,43.75,22.417,BG11,BG,3,20,7,Continental,7,Continental
536,43.75,22.583,BG11,BG,3,20,7,Continental,7,Continental
537,43.75,22.75,BG11,BG,3,20,7,Continental,7,Continental
538,43.75,22.917,BG11,BG,3,20,7,Continental,7,Continental
539,43.75,23.083,BG11,BG,3,20,7,Continental,7,Continental
540,43.75,23.25,BG11,BG,3,20,7,Continental,7,Continental
541,43.75,23.417,BG11,BG,3,20,7,Continental,7,Continental
542,43.75,23.583,BG11,BG,3,20,7,Continental,7,Continental
543,43.75,23.75,BG11,BG,3,20,7,Continental,7,Continental
544,43.75,23.917,BG11,BG,3,20,7,Continental,7,Continental
545,43.917,22.417,BG11,BG,3,20,7,Continental,7,Continental
546,43.917,22.583,BG11,BG,3,20,7,Continental,7,Continental
547,43.917,22.75,BG11,BG,3,20,7,Continental,7,Continental
548,44.083,22.417,BG11,BG,3,20,7,Continental,7,Continental
549,44.083,22.583,BG11,BG,3,20,7,Continental,7,Continental
550,44.083,22.75,BG11,BG,3,20,7,Continental,7,Continental
551,44.083,22.917,BG11,BG,3,20,7,Continental,7,Continental
552,42.75,24.75,BG12,BG,3,21,7,Continental,7,Continental
553,42.75,24.917,BG12,BG,3,21,7,Continental,7,Continental
554,42.917,24.25,BG12,BG,3,21,7,Continental,7,Continental
555,42.917,24.417,BG12,BG,3,21,7,Continental,7,Continental
556,42.917,24.583,BG12,BG,3,21,7,Continental,7,Continental
557,42.917,24.75,BG12,BG,3,21,7,Continental,7,Continental
558,42.917,24.917,BG12,BG,3,21,7,Continental,7,Continental
559,42.917,25.083,BG12,BG,3,21,7,Continental,7,Continental
560,42.917,25.25,BG12,BG,3,21,1,Alpine,1,Alpine
561,42.917,25.417,BG12,BG,3,21,1,Alpine,1,Alpine
562,42.917,25.583,BG12,BG,3,21,1,Alpine,1,Alpine
563,42.917,25.75,BG12,BG,3,21,1,Alpine,1,Alpine
564,42.917,25.917,BG12,BG,3,21,1,Alpine,1,Alpine
565,42.917,26.083,BG12,BG,3,21,1,Alpine,1,Alpine
566,43.083,24.083,BG12,BG,3,21,1,Alpine,1,Alpine
567,43.083,24.25,BG12,BG,3,21,1,Alpine,1,Alpine
568,43.083,24.417,BG12,BG,3,21,1,Alpine,1,Alpine
569,43.083,24.583,BG12,BG,3,21,1,Alpine,1,Alpine
570,43.083,24.75,BG12,BG,3,21,1,Alpine,1,Alpine
571,43.083,24.917,BG12,BG,3,21,1,Alpine,1,Alpine
572,43.083,25.083,BG12,BG,3,21,1,Alpine,1,Alpine
573,43.083,25.25,BG12,BG,3,21,1,Alpine,1,Alpine
574,43.083,25.417,BG12,BG,3,21,1,Alpine,1,Alpine
575,43.083,25.583,BG12,BG,3,21,1,Alpine,1,Alpine
576,43.083,25.75,BG12,BG,3,21,1,Alpine,1,Alpine
577,43.083,25.917,BG12,BG,3,21,1,Alpine,1,Alpine
578,43.083,26.083,BG12,BG,3,21,1,Alpine,1,Alpine
579,43.25,24.083,BG12,BG,3,21,1,Alpine,1,Alpine
580,43.25,24.25,BG12,BG,3,21,1,Alpine,1,Alpine
581,43.25,24.417,BG12,BG,3,21,1,Alpine,1,Alpine
582,43.25,24.583,BG12,BG,3,21,1,Alpine,1,Alpine
583,43.25,24.75,BG12,BG,3,21,7,Continental,7,Continental
584,43.25,24.917,BG12,BG,3,21,7,Continental,7,Continental
585,43.25,25.083,BG12,BG,3,21,7,Continental,7,Continental
586,43.25,25.25,BG12,BG,3,21,7,Continental,7,Continental
587,43.25,25.417,BG12,BG,3,21,7,Continental,7,Continental
588,43.25,25.583,BG12,BG,3,21,7,Continental,7,Continental
589,43.25,25.75,BG12,BG,3,21,7,Continental,7,Continental
590,43.25,25.917,BG12,BG,3,21,7,Continental,7,Continental
591,43.25,26.083,BG12,BG,3,21,7,Continental,7,Continental
592,43.417,24.25,BG12,BG,3,21,7,Continental,7,Continental
593,43.417,24.417,BG12,BG,3,21,7,Continental,7,Continental
594,43.417,24.583,BG12,BG,3,21,7,Continental,7,Continental
595,43.417,24.75,BG12,BG,3,21,7,Continental,7,Continental
596,43.417,24.917,BG12,BG,3,21,7,Continental,7,Continental
597,43.417,25.083,BG12,BG,3,21,7,Continental,7,Continental
598,43.417,25.25,BG12,BG,3,21,7,Continental,7,Continental
599,43.417,25.417,BG12,BG,3,21,7,Continental,7,Continental
600,43.417,25.583,BG12,BG,3,21,7,Continental,7,Continental
601,43.417,25.75,BG12,BG,3,21,7,Continental,7,Continental
602,43.417,25.917,BG12,BG,3,21,7,Continental,7,Continental
603,43.583,24.25,BG12,BG,3,21,7,Continental,7,Continental
604,43.583,24.417,BG12,BG,3,21,7,Continental,7,Continental
605,43.583,24.583,BG12,BG,3,21,7,Continental,7,Continental
606,43.583,24.75,BG12,BG,3,21,7,Continental,7,Continental
607,43.583,24.917,BG12,BG,3,21,7,Continental,7,Continental
608,43.583,25.083,BG12,BG,3,21,7,Continental,7,Continental
609,43.583,25.25,BG12,BG,3,21,7,Continental,7,Continental
610,43.583,25.417,BG12,BG,3,21,7,Continental,7,Continental
611,43.583,25.583,BG12,BG,3,21,7,Continental,7,Continental
612,43.583,25.75,BG12,BG,3,21,7,Continental,7,Continental
613,43.583,25.917,BG12,BG,3,21,7,Continental,7,Continental
614,43.583,26.083,BG12,BG,3,21,7,Continental,7,Continental
615,43.75,24.583,BG12,BG,3,21,7,Continental,7,Continental
616,43.75,25.917,BG12,BG,3,21,7,Continental,7,Continental
617,43.75,26.083,BG12,BG,3,21,7,Continental,7,Continental
618,43.75,26.25,BG12,BG,3,21,7,Continental,7,Continental
619,43.75,26.417,BG12,BG,3,21,7,Continental,7,Continental
620,43.917,26.083,BG12,BG,3,21,7,Continental,7,Continental
621,43.917,26.25,BG12,BG,3,21,7,Continental,7,Continental
622,42.917,27.583,BG13,BG,3,22,5,Black Sea,7,Continental
623,42.917,27.75,BG13,BG,3,22,5,Black Sea,7,Continental
624,42.917,27.917,BG13,BG,3,22,5,Black Sea,7,Continental
625,43.083,26.25,BG13,BG,3,22,1,Alpine,1,Alpine
626,43.083,26.417,BG13,BG,3,22,7,Continental,7,Continental
627,43.083,26.583,BG13,BG,3,22,7,Continental,7,Continental
628,43.083,26.75,BG13,BG,3,22,7,Continental,7,Continental
629,43.083,26.917,BG13,BG,3,22,7,Continental,7,Continental
630,43.083,27.083,BG13,BG,3,22,7,Continental,7,Continental
631,43.083,27.25,BG13,BG,3,22,7,Continental,7,Continental
632,43.083,27.417,BG13,BG,3,22,7,Continental,7,Continental
633,43.083,27.583,BG13,BG,3,22,5,Black Sea,7,Continental
634,43.083,27.75,BG13,BG,3,22,5,Black Sea,7,Continental
635,43.083,27.917,BG13,BG,3,22,5,Black Sea,7,Continental
636,43.25,26.25,BG13,BG,3,22,7,Continental,7,Continental
637,43.25,26.417,BG13,BG,3,22,7,Continental,7,Continental
638,43.25,26.583,BG13,BG,3,22,7,Continental,7,Continental
639,43.25,26.75,BG13,BG,3,22,7,Continental,7,Continental
640,43.25,26.917,BG13,BG,3,22,7,Continental,7,Continental
641,43.25,27.083,BG13,BG,3,22,7,Continental,7,Continental
642,43.25,27.25,BG13,BG,3,22,7,Continental,7,Continental
643,43.25,27.417,BG13,BG,3,22,7,Continental,7,Continental
644,43.25,27.583,BG13,BG,3,22,7,Continental,7,Continental
645,43.25,27.75,BG13,BG,3,22,5,Black Sea,7,Continental
646,43.25,27.917,BG13,BG,3,22,5,Black Sea,7,Continental
647,43.417,26.083,BG13,BG,3,22,7,Continental,7,Continental
648,43.417,26.25,BG13,BG,3,22,7,Continental,7,Continental
649,43.417,26.417,BG13,BG,3,22,7,Continental,7,Continental
650,43.417,26.583,BG13,BG,3,22,7,Continental,7,Continental
651,43.417,26.75,BG13,BG,3,22,7,Continental,7,Continental
652,43.417,26.917,BG13,BG,3,22,7,Continental,7,Continental
653,43.417,27.083,BG13,BG,3,22,7,Continental,7,Continental
654,43.417,27.25,BG13,BG,3,22,7,Continental,7,Continental
655,43.417,27.417,BG13,BG,3,22,7,Continental,7,Continental
656,43.417,27.583,BG13,BG,3,22,7,Continental,7,Continental
657,43.417,27.75,BG13,BG,3,22,7,Continental,7,Continental
658,43.417,27.917,BG13,BG,3,22,5,Black Sea,7,Continental
659,43.417,28.083,BG13,BG,3,22,5,Black Sea,7,Continental
660,43.417,28.25,BG13,BG,3,22,5,Black Sea,7,Continental
661,43.417,28.417,BG13,BG,3,22,5,Black Sea,7,Continental
662,43.583,26.25,BG13,BG,3,22,7,Continental,7,Continental
663,43.583,26.417,BG13,BG,3,22,7,Continental,7,Continental
664,43.583,26.583,BG13,BG,3,22,7,Continental,7,Continental
665,43.583,26.75,BG13,BG,3,22,7,Continental,7,Continental
666,43.583,26.917,BG13,BG,3,22,7,Continental,7,Continental
667,43.583,27.083,BG13,BG,3,22,7,Continental,7,Continental
668,43.583,27.25,BG13,BG,3,22,7,Continental,7,Continental
669,43.583,27.417,BG13,BG,3,22,7,Continental,7,Continental
670,43.583,27.583,BG13,BG,3,22,7,Continental,7,Continental
671,43.583,27.75,BG13,BG,3,22,7,Continental,7,Continental
672,43.583,27.917,BG13,BG,3,22,7,Continental,7,Continental
673,43.583,28.083,BG13,BG,3,22,5,Black Sea,7,Continental
674,43.583,28.25,BG13,BG,3,22,5,Black Sea,7,Continental
675,43.583,28.417,BG13,BG,3,22,5,Black Sea,7,Continental
676,43.583,28.583,BG13,BG,3,22,5,Black Sea,7,Continental
677,43.75,26.583,BG13,BG,3,22,7,Continental,7,Continental
678,43.75,26.75,BG13,BG,3,22,7,Continental,7,Continental
679,43.75,26.917,BG13,BG,3,22,7,Continental,7,Continental
680,43.75,27.083,BG13,BG,3,22,7,Continental,7,Continental
681,43.75,27.25,BG13,BG,3,22,7,Continental,7,Continental
682,43.75,27.417,BG13,BG,3,22,7,Continental,7,Continental
683,43.75,27.583,BG13,BG,3,22,7,Continental,7,Continental
684,43.75,27.75,BG13,BG,3,22,7,Continental,7,Continental
685,43.75,27.917,BG13,BG,3,22,7,Continental,7,Continental
686,43.75,28.083,BG13,BG,3,22,7,Continental,7,Continental
687,43.75,28.25,BG13,BG,3,22,7,Continental,7,Continental
688,43.917,26.417,BG13,BG,3,22,7,Continental,7,Continental
689,43.917,26.583,BG13,BG,3,22,7,Continental,7,Continental
690,43.917,26.75,BG13,BG,3,22,7,Continental,7,Continental
691,43.917,26.917,BG13,BG,3,22,7,Continental,7,Continental
692,43.917,27.083,BG13,BG,3,22,7,Continental,7,Continental
693,43.917,27.25,BG13,BG,3,22,7,Continental,7,Continental
694,43.917,27.417,BG13,BG,3,22,7,Continental,7,Continental
695,43.917,27.583,BG13,BG,3,22,7,Continental,7,Continental
696,43.917,27.75,BG13,BG,3,22,7,Continental,7,Continental
697,43.917,27.917,BG13,BG,3,22,7,Continental,7,Continental
698,44.083,26.917,BG13,BG,3,22,7,Continental,7,Continental
699,44.083,27.083,BG13,BG,3,22,7,Continental,7,Continental
700,44.083,27.25,BG13,BG,3,22,7,Continental,7,Continental
701,41.417,22.917,BG21,BG,3,23,7,Continental,7,Continental
702,41.417,23.083,BG21,BG,3,23,7,Continental,7,Continental
703,41.417,23.25,BG21,BG,3,23,7,Continental,7,Continental
704,41.417,23.417,BG21,BG,3,23,7,Continental,7,Continental
705,41.417,23.583,BG21,BG,3,23,7,Continental,7,Continental
706,41.417,23.75,BG21,BG,3,23,7,Continental,7,Continental
707,41.583,22.917,BG21,BG,3,23,7,Continental,7,Continental
708,41.583,23.083,BG21,BG,3,23,7,Continental,7,Continental
709,41.583,23.25,BG21,BG,3,23,7,Continental,7,Continental
710,41.583,23.417,BG21,BG,3,23,7,Continental,7,Continental
711,41.583,23.583,BG21,BG,3,23,7,Continental,7,Continental
712,41.583,23.75,BG21,BG,3,23,7,Continental,7,Continental
713,41.583,23.917,BG21,BG,3,23,1,Alpine,1,Alpine
714,41.583,24.083,BG21,BG,3,23,1,Alpine,1,Alpine
715,41.75,22.917,BG21,BG,3,23,7,Continental,7,Continental
716,41.75,23.083,BG21,BG,3,23,7,Continental,7,Continental
717,41.75,23.25,BG21,BG,3,23,7,Continental,7,Continental
718,41.75,23.417,BG21,BG,3,23,7,Continental,7,Continental
719,41.75,23.583,BG21,BG,3,23,7,Continental,7,Continental
720,41.75,23.75,BG21,BG,3,23,1,Alpine,1,Alpine
721,41.75,23.917,BG21,BG,3,23,1,Alpine,1,Alpine
722,41.917,22.917,BG21,BG,3,23,7,Continental,7,Continental
723,41.917,23.083,BG21,BG,3,23,7,Continental,7,Continental
724,41.917,23.25,BG21,BG,3,23,7,Continental,7,Continental
725,41.917,23.417,BG21,BG,3,23,7,Continental,7,Continental
726,41.917,23.583,BG21,BG,3,23,7,Continental,7,Continental
727,41.917,23.75,BG21,BG,3,23,1,Alpine,1,Alpine
728,42.083,22.583,BG21,BG,3,23,7,Continental,7,Continental
729,42.083,22.75,BG21,BG,3,23,7,Continental,7,Continental
730,42.083,22.917,BG21,BG,3,23,7,Continental,7,Continental
731,42.083,23.083,BG21,BG,3,23,7,Continental,7,Continental
732,42.083,23.25,BG21,BG,3,23,7,Continental,7,Continental
733,42.083,23.417,BG21,BG,3,23,7,Continental,7,Continental
734,42.083,23.583,BG21,BG,3,23,7,Continental,7,Continental
735,42.083,23.75,BG21,BG,3,23,7,Continental,7,Continental
736,42.25,22.417,BG21,BG,3,23,7,Continental,7,Continental
737,42.25,22.583,BG21,BG,3,23,7,Continental,7,Continental
738,42.25,22.75,BG21,BG,3,23,7,Continental,7,Continental
739,42.25,22.917,BG21,BG,3,23,7,Continental,7,Continental
740,42.25,23.083,BG21,BG,3,23,7,Continental,7,Continental
741,42.25,23.25,BG21,BG,3,23,7,Continental,7,Continental
742,42.25,23.417,BG21,BG,3,23,7,Continental,7,Continental
743,42.25,23.583,BG21,BG,3,23,7,Continental,7,Continental
744,42.25,23.75,BG21,BG,3,23,7,Continental,7,Continental
745,42.417,22.417,BG21,BG,3,23,7,Continental,7,Continental
746,42.417,22.583,BG21,BG,3,23,7,Continental,7,Continental
747,42.417,22.75,BG21,BG,3,23,7,Continental,7,Continental
748,42.417,22.917,BG21,BG,3,23,7,Continental,7,Continental
749,42.417,23.083,BG21,BG,3,23,7,Continental,7,Continental
750,42.417,23.25,BG21,BG,3,23,7,Continental,7,Continental
751,42.417,23.417,BG21,BG,3,23,7,Continental,7,Continental
752,42.417,23.583,BG21,BG,3,23,7,Continental,7,Continental
753,42.417,23.75,BG21,BG,3,23,7,Continental,7,Continental
754,42.417,23.917,BG21,BG,3,23,7,Continental,7,Continental
755,42.583,22.417,BG21,BG,3,23,7,Continental,7,Continental
756,42.583,22.583,BG21,BG,3,23,7,Continental,7,Continental
757,42.583,22.75,BG21,BG,3,23,7,Continental,7,Continental
758,42.583,22.917,BG21,BG,3,23,7,Continental,7,Continental
759,42.583,23.083,BG21,BG,3,23,7,Continental,7,Continental
760,42.583,23.25,BG21,BG,3,23,7,Continental,7,Continental
761,42.583,23.417,BG21,BG,3,23,7,Continental,7,Continental
762,42.583,23.583,BG21,BG,3,23,7,Continental,7,Continental
763,42.583,23.75,BG21,BG,3,23,7,Continental,7,Continental
764,42.583,23.917,BG21,BG,3,23,7,Continental,7,Continental
765,42.583,24.083,BG21,BG,3,23,7,Continental,7,Continental
766,42.75,22.417,BG21,BG,3,23,7,Continental,7,Continental
767,42.75,22.583,BG21,BG,3,23,7,Continental,7,Continental
768,42.75,22.75,BG21,BG,3,23,7,Continental,7,Continental
769,42.75,22.917,BG21,BG,3,23,7,Continental,7,Continental
770,42.75,23.083,BG21,BG,3,23,7,Continental,7,Continental
771,42.75,23.25,BG21,BG,3,23,7,Continental,7,Continental
772,42.75,23.417,BG21,BG,3,23,7,Continental,7,Continental
773,42.75,23.583,BG21,BG,3,23,7,Continental,7,Continental
774,42.75,23.75,BG21,BG,3,23,7,Continental,7,Continental
775,42.75,23.917,BG21,BG,3,23,7,Continental,7,Continental
776,42.75,24.083,BG21,BG,3,23,7,Continental,7,Continental
777,42.75,24.25,BG21,BG,3,23,7,Continental,7,Continental
778,42.917,22.417,BG21,BG,3,23,7,Continental,7,Continental
779,42.917,22.583,BG21,BG,3,23,7,Continental,7,Continental
780,42.917,22.75,BG21,BG,3,23,7,Continental,7,Continental
781,42.917,22.917,BG21,BG,3,23,7,Continental,7,Continental
782,42.917,23.083,BG21,BG,3,23,7,Continental,7,Continental
783,42.917,23.25,BG21,BG,3,23,7,Continental,7,Continental
784,42.917,23.417,BG21,BG,3,23,7,Continental,7,Continental
785,42.917,23.583,BG21,BG,3,23,7,Continental,7,Continental
786,42.917,23.75,BG21,BG,3,23,7,Continental,7,Continental
787,42.917,23.917,BG21,BG,3,23,7,Continental,7,Continental
788,42.917,24.083,BG21,BG,3,23,7,Continental,7,Continental
789,43.083,22.917,BG21,BG,3,23,7,Continental,7,Continental
790,43.083,23.083,BG21,BG,3,23,7,Continental,7,Continental
791,43.083,23.25,BG21,BG,3,23,7,Continental,7,Continental
792,43.083,23.417,BG21,BG,3,23,7,Continental,7,Continental
793,41.417,24.75,BG22,BG,3,24,1,Alpine,1,Alpine
794,41.417,24.917,BG22,BG,3,24,1,Alpine,1,Alpine
795,41.417,25.083,BG22,BG,3,24,1,Alpine,1,Alpine
796,41.417,25.25,BG22,BG,3,24,1,Alpine,1,Alpine
797,41.417,25.417,BG22,BG,3,24,1,Alpine,1,Alpine
798,41.417,25.583,BG22,BG,3,24,7,Continental,7,Continental
799,41.417,25.75,BG22,BG,3,24,7,Continental,7,Continental
800,41.417,25.917,BG22,BG,3,24,7,Continental,7,Continental
801,41.417,26.083,BG22,BG,3,24,7,Continental,7,Continental
802,41.583,24.25,BG22,BG,3,24,1,Alpine,1,Alpine
803,41.583,24.417,BG22,BG,3,24,1,Alpine,1,Alpine
804,41.583,24.583,BG22,BG,3,24,1,Alpine,1,Alpine
805,41.583,24.75,BG22,BG,3,24,1,Alpine,1,Alpine
806,41.583,24.917,BG22,BG,3,24,1,Alpine,1,Alpine
807,41.583,25.083,BG22,BG,3,24,1,Alpine,1,Alpine
808,41.583,25.25,BG22,BG,3,24,7,Continental,7,Continental
809,41.583,25.417,BG22,BG,3,24,7,Continental,7,Continental
810,41.583,25.583,BG22,BG,3,24,7,Continental,7,Continental
811,41.583,25.75,BG22,BG,3,24,7,Continental,7,Continental
812,41.583,25.917,BG22,BG,3,24,7,Continental,7,Continental
